Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_bin,is_married,AgeFactor,Norm_JobSatisfaction,Norm_WorkLifeBalance,Norm_PerformanceRating,Norm_YearsAtCompany,Norm_RelationshipSatisfaction,Norm_EnvironmentSatisfaction,Norm_YearsSinceLastPromotion,Norm_TrainingTimesLastYear,Norm_JobInvolvement,Norm_MonthlyIncome,Norm_PercentSalaryHike,Norm_JobLevel,Norm_TotalWorkingYears,Norm_NumCompaniesWorked,Score_P01,Score_P02,Score_P03,Score_P04,Score_S01,Score_S02,Score_S03,Score_N01,Score_N02,Score_N03,Prob_P01,Prob_P02,Prob_P03,Prob_P04,Prob_S01,Prob_S02,Prob_S03,Prob_N01,Prob_N02,Prob_N03,argmax_Persona_Code,argmax_Persona,argmax_RiskTier,softmax_Persona_Code,softmax_Persona,softmax_RiskTier
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2,0,1,0,1.0,0.3333333333333333,0.0,0.15,0.6666666666666666,0.0,0.06666666666666667,0.3333333333333333,0.6666666666666666,0.12696155871511322,0.07142857142857142,0.0,0.425,0.7777777777777778,0.23333333333333336,0.7250000000000001,0.30000000000000004,0.7206439479425262,0.27444444444444444,0.38761904761904764,0.6666666666666667,0.6523809523809524,0.30000000000000004,0.7,0.001897714308072694,0.2591266226851315,0.0036962427580297078,0.24808124971623913,0.0028626886692176123,0.008877387462980413,0.1446017626629973,0.12535207231747325,0.0036962427580297078,0.2018080166618286,P02,온보딩에 실패한 직원,High,N03,신규 부모,Neutral
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2,0,1,0,0.0,0.6666666666666666,0.0,0.075,0.0,0.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.17856766719325962,0.07142857142857142,0.0,0.15,0.3333333333333333,0.4666666666666667,0.9624999999999999,0.4,0.7000015045512675,0.22333333333333336,0.36095238095238097,0.13333333333333333,0.819047619047619,0.5,0.7,0.004993152373998544,0.7108068845790741,0.0025635699067490816,0.051491452726658095,0.00043811848794986333,0.0017348563098418248,0.00017812568457184147,0.16933465642047485,0.00696850549350047,0.05149067801718138,P02,온보딩에 실패한 직원,High,P04,저평가된 전문가,High
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3,0,0,1,0.6666666666666666,0.0,0.0,0.15,0.0,0.6666666666666666,0.06666666666666667,0.3333333333333333,1.0,0.13117430226434965,0.21428571428571427,0.0,0.175,0.0,0.4,0.7916666666666666,0.23333333333333334,0.6618159933799744,0.33,0.4161904761904762,0.6666666666666667,0.45714285714285713,0.3666666666666667,0.5,0.011573815736336644,0.581384279787,0.0021860114243314427,0.1586824787114206,0.005747386803454528,0.013607893713140388,0.16656938497808257,0.02049485448631949,0.008293001357896844,0.031460893002017244,P02,온보딩에 실패한 직원,High,N03,신규 부모,Neutral
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0,0,1,0,0.0,1.0,1.0,0.075,1.0,0.0,0.06666666666666667,0.5,0.6666666666666666,0.055660874144286464,0.7857142857142857,0.0,0.125,0.2222222222222222,0.3,0.6625000000000001,0.25,0.4634499360565712,0.23555555555555557,0.9304761904761906,0.26666666666666666,0.20952380952380956,0.7,0.7,0.0014239499746400168,0.0534333285914876,0.0008636693175161979,0.007300435783700323,0.0007475083806260597,0.7791445499228274,0.0010203047415203266,0.000576184577506971,0.07774503435508762,0.07774503435508762,S02,라이징 스타,Stable,S02,라이징 스타,Stable
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6,0,1,0,0.6666666666666666,1.0,0.0,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8509741969457609,0.5714285714285714,0.75,0.65,0.3333333333333333,0.2,0.65,0.43333333333333335,0.38103889265026714,0.5933333333333334,0.380952380952381,0.6833333333333333,0.5523809523809524,0.4,0.7,0.0020834578114819575,0.18754689537526917,0.02148515552860838,0.012735811765950608,0.10641667197636932,0.012724798563493402,0.2617427774720465,0.07065708919900764,0.015394786648795462,0.30921255565897754,N03,신규 부모,Neutral,N01,현상 유지자,Neutral
24,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3,1,1,0,0.6666666666666666,0.6666666666666666,0.0,0.125,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,0.1660347551342812,0.07142857142857142,0.25,0.125,0.1111111111111111,0.6666666666666666,0.5375,0.21666666666666667,0.755014669374859,0.2777777777777778,0.4142857142857143,0.5833333333333334,0.6523809523809524,0.1,0.5,0.18869140211315633,0.05185473340582443,0.0020961721328711432,0.45650192396671246,0.0038621499050990396,0.015124309708056774,0.08200494531906652,0.16357240636477002,0.0006527547600560121,0.035639202324387206,P04,저평가된 전문가,High,P04,저평가된 전문가,High
32,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,0,1,1,1.0,0.3333333333333333,0.0,0.1,0.6666666666666666,1.0,0.0,0.5,0.6666666666666666,0.43154291732490785,0.07142857142857142,0.25,0.175,0.4444444444444444,0.23333333333333336,0.55,0.21666666666666667,0.6488114044986083,0.22111111111111112,0.4142857142857143,0.7166666666666668,0.6523809523809524,0.1,1.0,0.0004125069106860845,0.00978807048282833,0.0003491795612868552,0.026292359705470413,0.0003650486880449546,0.0025194017923481473,0.051822841784633984,0.027247829602072435,0.00010873564110981154,0.881094025831519,N03,신규 부모,Neutral,N03,신규 부모,Neutral
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.125,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.12032648762506583,0.42857142857142855,0.0,0.175,0.5555555555555556,0.43333333333333335,0.7375,0.33333333333333337,0.5804408335214023,0.2088888888888889,0.48571428571428577,0.26666666666666666,0.7476190476190476,0.3,1.0,0.0029312778208033753,0.06138129278371356,0.001078356846635389,0.012762528877268526,0.00031067559932952265,0.004949308986171555,0.0005536468654886114,0.06791762590652538,0.0007726764445858741,0.8473426098694783,N03,신규 부모,Neutral,N03,신규 부모,Neutral
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,1,1,1,0.6666666666666666,0.3333333333333333,0.0,0.1,0.0,0.3333333333333333,0.0,0.8333333333333334,1.0,0.058873091100579256,0.07142857142857142,0.0,0.175,0.2222222222222222,0.7333333333333333,0.8833333333333333,0.04999999999999999,0.7478793349883397,0.26555555555555554,0.4142857142857143,0.6666666666666667,0.4857142857142857,0.43333333333333335,0.8,0.10770301862765182,0.4826914414259642,0.00011602428904773978,0.12456624072515632,0.0010016011145209944,0.0044322236973731895,0.055296573534922656,0.0090538233280993,0.0053622175518402305,0.20977683570542346,P02,온보딩에 실패한 직원,High,S03,내재 동기 전문가,Stable
40,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7,0,0,1,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.156187467087941,0.0,0.25,0.275,0.3333333333333333,0.2,0.5666666666666667,0.2666666666666667,0.7875250131648237,0.32333333333333336,0.4,0.5833333333333334,0.6666666666666667,0.16666666666666669,0.5,0.0017171345931759105,0.06717651008268809,0.0033445215002012967,0.6114951960350226,0.005894326633498535,0.012688003838391273,0.0793596696861577,0.18260468665706706,0.001230380700479927,0.0344895702733176,P04,저평가된 전문가,High,P04,저평가된 전문가,High
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9,0,0,1,1.0,0.6666666666666666,0.0,0.325,0.0,0.0,0.6,0.8333333333333334,0.6666666666666666,0.5152185360716166,0.5,0.5,0.325,0.1111111111111111,0.16666666666666669,0.8374999999999999,0.41666666666666663,0.4939125855713534,0.4377777777777778,0.26,0.7666666666666667,0.5666666666666667,0.5,0.5,0.0007191958041827081,0.5891681951924704,0.008761598541019112,0.018969597370802428,0.010821008555882502,0.0018288945320671089,0.2901442955664671,0.03926676041997527,0.02016022700856672,0.02016022700856672,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3,0,0,0,1.0,1.0,0.0,0.175,0.0,0.0,0.26666666666666666,0.16666666666666666,0.6666666666666666,0.4785150078988942,0.0,0.5,0.7,0.4444444444444444,0.1,0.9124999999999999,0.44999999999999996,0.7085939968404423,0.4611111111111111,0.2933333333333334,0.7666666666666667,0.6666666666666667,0.5,0.2,0.00019889835397010093,0.6718523715382543,0.00658660888555985,0.08744225210863696,0.007360661027957733,0.0013748875755112953,0.15628875624763697,0.057495420309760466,0.010859482171405003,0.0005406617813073399,P02,온보딩에 실패한 직원,High,P04,저평가된 전문가,High
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0,1,0,1,0.0,1.0,1.0,0.025,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.13886255924170615,0.8571428571428571,0.0,0.275,0.2222222222222222,0.7,0.8875,0.33333333333333337,0.4015978334461747,0.27555555555555555,0.9714285714285715,0.13333333333333333,0.36190476190476195,0.8999999999999999,0.3,0.03316751301295794,0.216279353028694,0.0008478124852579918,0.00167791039646458,0.00047574486264656047,0.5006246343499329,0.00011473894282392684,0.001128194415280961,0.2450766143147585,0.0006074841911827304,S02,라이징 스타,Stable,S02,라이징 스타,Stable
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.25,0.0,0.6666666666666666,0.26666666666666666,0.3333333333333333,1.0,0.3389678778304371,0.0,0.5,0.25,0.1111111111111111,0.3666666666666667,0.7416666666666667,0.33333333333333337,0.7644128488678251,0.37777777777777777,0.2933333333333334,0.6333333333333333,0.5,0.3666666666666667,0.5,0.00818356989366513,0.34797424650178,0.005863784061080082,0.4368501782340812,0.009145295406552604,0.003930612001766248,0.11777725126842319,0.031045746369493216,0.00818356989366513,0.031045746369493216,P04,저평가된 전문가,High,S03,내재 동기 전문가,Stable
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7,1,0,1,0.0,0.6666666666666666,0.0,0.175,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5182727751448131,0.5,0.5,0.6,0.2222222222222222,0.8666666666666666,0.7458333333333333,0.4,0.4926908899420748,0.46555555555555556,0.5,0.1,0.9,0.33333333333333337,0.3,0.3597250626525335,0.10744796581834895,0.0033826971279936353,0.008547016353738843,0.006515792944139008,0.0091951241342057,0.00016841457317919614,0.5020367670527484,0.0017367346140143164,0.0012444247290985405,N01,현상 유지자,Neutral,P02,온보딩에 실패한 직원,High
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.075,1.0,1.0,0.0,0.5,1.0,0.057925223802001054,0.5,0.0,0.2,1.0,0.3666666666666667,0.4625,0.15,0.5768299104791996,0.11000000000000001,0.5,0.5333333333333333,0.4,0.0,0.5,0.03805000053015762,0.09920956505562263,0.004358964074656015,0.3112304194387208,0.002921900999191117,0.14434906540393683,0.2014553492272988,0.053103053514420274,0.0009726163520592479,0.14434906540393683,P04,저평가된 전문가,High,S03,내재 동기 전문가,Stable
31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2,1,1,1,1.0,0.0,0.0,0.05,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.14286466561348077,0.14285714285714285,0.0,0.175,0.6666666666666666,0.7000000000000001,0.7083333333333333,0.33333333333333337,0.6857112766117506,0.15666666666666668,0.37523809523809526,0.6666666666666667,0.6380952380952382,0.23333333333333336,0.8,0.14275056414280682,0.15515616623825645,0.0036489232855840222,0.12374358560487476,0.000623607239387677,0.005548234410283745,0.10228524881039314,0.07686504189756635,0.0013423638591781133,0.38803626451166906,N03,신규 부모,Neutral,P04,저평가된 전문가,High
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2,1,1,1,1.0,1.0,0.0,0.075,1.0,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.440810953133228,0.5,0.5,0.25,0.4444444444444444,0.5,0.5958333333333334,0.2,0.5236756187467088,0.2411111111111111,0.4733333333333334,0.7666666666666667,0.5666666666666667,0.13333333333333336,0.8,0.023687675057581493,0.06176199492504575,0.0011793398975675547,0.030015414326086617,0.0017790259300682768,0.018143061596575135,0.3409110319178879,0.04613729106309324,0.0006054932925693264,0.47577967199352483,N03,신규 부모,Neutral,S03,내재 동기 전문가,Stable
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2,0,0,0,0.0,0.6666666666666666,0.0,0.05,0.0,0.6666666666666666,0.13333333333333333,0.5,0.6666666666666666,0.2357556608741443,0.0,0.25,0.375,0.4444444444444444,0.4666666666666667,0.8416666666666666,0.2833333333333333,0.7556977356503424,0.28111111111111114,0.3466666666666667,0.31666666666666665,0.6666666666666667,0.3666666666666667,0.2,0.0142476583898904,0.6058258507054114,0.0022779120056058972,0.256442190112941,0.0022278500429898374,0.0042913122403373145,0.0031790822982763634,0.10527674712130015,0.005241420606474494,0.0009899764767730879,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
34,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,0,1,1,0.6666666666666666,0.6666666666666666,0.0,0.05,1.0,0.0,0.13333333333333333,0.0,0.6666666666666666,0.09125855713533439,0.2857142857142857,0.0,0.05,0.1111111111111111,0.2666666666666667,0.675,0.43333333333333335,0.6492108628601521,0.2177777777777778,0.40380952380952384,0.5333333333333333,0.6095238095238096,0.2,1.0,0.0005909266014174717,0.03506732797868869,0.0031286550117628703,0.02709579361737075,0.00036241969797431387,0.002328827933684529,0.008504566065992331,0.01821978270177421,0.00030339183325947875,0.9043983085580755,N03,신규 부모,Neutral,N03,신규 부모,Neutral
40,No,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8,0,0,1,0.3333333333333333,0.6666666666666666,0.0,0.225,0.6666666666666666,1.0,0.26666666666666666,0.8333333333333334,0.3333333333333333,0.6713006845708267,0.0,0.5,0.4,0.2222222222222222,0.3666666666666667,0.48750000000000004,0.31666666666666665,0.6314797261716694,0.4055555555555556,0.2933333333333334,0.3666666666666667,0.8333333333333333,0.1,0.5,0.0075618079180662014,0.025316177987878337,0.004586468345164903,0.10683022576354205,0.011156242348061654,0.0036319764288700184,0.0075618079180662014,0.8041428848541906,0.0005254205116311472,0.028686987924528767,N01,현상 유지자,Neutral,P04,저평가된 전문가,High
28,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3,0,0,1,0.0,0.6666666666666666,0.0,0.125,1.0,1.0,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.3925223802001053,0.5,0.25,0.15,0.0,0.4666666666666667,0.4375,0.2,0.4929910479199579,0.31,0.4733333333333334,0.31666666666666665,0.5666666666666667,0.0,0.5,0.11439354788799466,0.08545398219493153,0.007948458504878691,0.14884246880413374,0.023878488983104622,0.12227973678264786,0.02552465066019532,0.3109539025168954,0.0010757068830522208,0.15964905678216595,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3,0,0,1,0.6666666666666666,0.6666666666666666,0.0,0.125,1.0,0.6666666666666666,0.0,0.8333333333333334,0.3333333333333333,0.1133754607688257,0.21428571428571427,0.0,0.175,0.3333333333333333,0.2666666666666667,0.5041666666666667,0.18333333333333335,0.6689355299781841,0.25333333333333335,0.4428571428571429,0.4,0.7904761904761904,0.06666666666666668,0.5,0.003606362560106506,0.038772051437477105,0.0015673187078492881,0.2014191975826319,0.00315619229140063,0.02100172180758637,0.013681341860863477,0.6791180026842375,0.00048806809852592963,0.03718974296932125,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
53,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,16598,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.225,0.3333333333333333,1.0,0.5333333333333333,0.3333333333333333,1.0,0.8209057398630858,0.07142857142857142,0.75,0.875,0.4444444444444444,0.43333333333333335,0.5875,0.4666666666666667,0.5930662754833371,0.5511111111111112,0.20095238095238097,0.6833333333333333,0.4857142857142857,0.2,0.2,0.03399309187398878,0.15882833906223695,0.047441181386431726,0.16791984379805625,0.1103806781284451,0.0033279210508822686,0.41412063646050656,0.05739555421381988,0.003296377012816209,0.003296377012816209,S03,내재 동기 전문가,Stable,S03,내재 동기 전문가,Stable
49,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,6651,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2,0,1,0,0.6666666666666666,0.3333333333333333,0.0,0.075,0.3333333333333333,0.0,0.06666666666666667,0.0,0.6666666666666666,0.29710373880989993,0.21428571428571427,0.25,0.5,0.2222222222222222,0.33333333333333337,0.8625,0.4,0.6454442187617544,0.38555555555555554,0.4161904761904762,0.5833333333333334,0.6238095238095238,0.4,0.7,0.003335760272177453,0.6627297483619773,0.006497173834917831,0.07562670604282504,0.00562332341034489,0.0076390408310874945,0.04063787937015637,0.06091396908398489,0.006497173834917831,0.1304992249576108,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2,0,0,1,0.6666666666666666,1.0,0.0,0.075,0.6666666666666666,0.6666666666666666,0.06666666666666667,0.5,0.6666666666666666,0.07035281727224856,0.21428571428571427,0.0,0.2,0.2222222222222222,0.2,0.6291666666666667,0.25,0.6861445873768148,0.26555555555555554,0.4161904761904762,0.5333333333333333,0.6238095238095238,0.16666666666666669,0.5,0.002996962824663356,0.21904256041756412,0.0049411563565200135,0.3872402331149902,0.005772786769819596,0.02603662357667499,0.08400973772380269,0.20761691404327143,0.0021474177004969625,0.06019560747219665,P04,저평가된 전문가,High,P04,저평가된 전문가,High
44,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single,3420,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3,0,0,1,0.3333333333333333,0.3333333333333333,0.0,0.125,0.6666666666666666,1.0,0.06666666666666667,0.5,0.6666666666666666,0.12696155871511322,0.14285714285714285,0.0,0.15,0.1111111111111111,0.43333333333333335,0.5375,0.25,0.6920725193710977,0.2877777777777778,0.40190476190476193,0.4,0.6380952380952382,0.1,0.5,0.034841001523914734,0.09873717921504976,0.0055703704768057145,0.46321289199469673,0.008127385965478476,0.025444743607946227,0.024964668483634017,0.26999783638333197,0.0012429176565757446,0.06786100469256653,P04,저평가된 전문가,High,P04,저평가된 전문가,High
33,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,4373,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3,0,1,1,0.0,0.6666666666666666,0.0,0.1,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.1771458662453923,0.21428571428571427,0.25,0.125,0.0,0.4666666666666667,0.75,0.2666666666666667,0.6934273677875574,0.29000000000000004,0.4428571428571429,0.31666666666666665,0.6238095238095238,0.3,1.0,0.004147562909538287,0.07051703024202248,0.0005613116011040341,0.040049969911417245,0.000708825605192169,0.0032688089168188502,0.0009254463762309656,0.019964375942647262,0.0007833734448457563,0.859073295050183,N03,신규 부모,Neutral,N03,신규 부모,Neutral
34,No,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12,0,0,1,0.0,0.6666666666666666,0.0,0.325,1.0,1.0,0.2,0.3333333333333333,0.0,0.19747235387045814,0.5,0.25,0.375,0.3333333333333333,0.4666666666666667,0.3375,0.5,0.5710110584518169,0.4133333333333334,0.42000000000000004,0.05,0.9,0.0,0.5,0.011856557387170648,0.0032583287608085676,0.01654715880828161,0.0336604984956834,0.006955604567587402,0.007435117726408337,0.00018382232991894613,0.9034442592368237,0.00011149387903565176,0.01654715880828161,N01,현상 유지자,Neutral,N01,현상 유지자,Neutral
30,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,5301,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0.05,0.6666666666666666,1.0,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.22601369141653502,0.2857142857142857,0.25,0.1,0.8888888888888888,0.33333333333333337,0.575,0.33333333333333337,0.6453088091476717,0.08222222222222225,0.40380952380952384,0.5833333333333334,0.6095238095238096,0.1,1.0,0.0011739359478297184,0.013157985381495181,0.0011739359478297184,0.026578880098081025,9.529776221167857e-05,0.002375300761193603,0.014301467594688254,0.01858336680625235,0.0001138388790078133,0.9224459908214107,N03,신규 부모,Neutral,N03,신규 부모,Neutral
42,No,Travel_Frequently,748,Research & Development,9,2,Medical,1,1480,1,Female,74,3,1,Laboratory Technician,4,Single,3673,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8,0,0,1,1.0,0.6666666666666666,0.0,0.3,0.6666666666666666,0.0,0.3333333333333333,0.5,0.6666666666666666,0.14028436018957346,0.14285714285714285,0.0,0.3,0.1111111111111111,0.16666666666666669,0.6499999999999999,0.3833333333333333,0.6867433987813136,0.4177777777777778,0.2952380952380953,0.6666666666666667,0.6380952380952382,0.30000000000000004,0.5,0.0016013502941945666,0.20117607920749278,0.013978408286808292,0.2905031815908183,0.019726409432857795,0.005792485609103482,0.23766145599125596,0.17859718761664023,0.006074991199227385,0.044888450771601106,P04,저평가된 전문가,High,S03,내재 동기 전문가,Stable
44,No,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,Sales Executive,3,Married,4768,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0,0,1,1,0.6666666666666666,0.3333333333333333,0.0,0.025,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.19794628751974724,0.07142857142857142,0.25,0.275,0.7777777777777778,0.33333333333333337,0.7875000000000001,0.16666666666666669,0.7422500564206727,0.16444444444444448,0.4142857142857143,0.5833333333333334,0.6523809523809524,0.30000000000000004,1.0,0.0010202741760581622,0.09574975390738617,0.00019270490006258222,0.06090033174698382,0.00018846979990106455,0.0022923905944426276,0.012429483988090274,0.02479265851460296,0.0007310583925155482,0.8017028739799568,N03,신규 부모,Neutral,P04,저평가된 전문가,High
30,No,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3,Male,64,3,1,Research Scientist,3,Divorced,1274,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0,0,0,1,0.6666666666666666,0.3333333333333333,0.0,0.025,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.013954713006845709,0.14285714285714285,0.0,0.025,0.1111111111111111,0.33333333333333337,0.7541666666666667,0.2666666666666667,0.7372752576544046,0.19777777777777777,0.4285714285714286,0.5333333333333333,0.6380952380952382,0.2666666666666667,0.5,0.006147682960893226,0.4133970824761924,0.003156325674507554,0.3491475107163823,0.0015848974437019227,0.015934016219627704,0.045425574276480085,0.129501738287814,0.003156325674507554,0.03254884626989328,P02,온보딩에 실패한 직원,High,P02,온보딩에 실패한 직원,High
57,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,4900,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8,0,1,0,0.6666666666666666,0.3333333333333333,1.0,0.3,0.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.0,0.20489731437598735,0.9285714285714286,0.25,0.325,0.0,0.23333333333333336,0.7833333333333332,0.26666666666666666,0.39661250282103366,0.45,0.9323809523809524,0.7166666666666668,0.01428571428571428,0.9333333333333333,0.7,0.0003737074170659583,0.09144318998334003,0.0005215507146040801,0.001912688033082081,0.0032621437511172143,0.4059354250847331,0.046948499156396525,4.180420754624542e-05,0.40981994510518277,0.03974104654693201,N02,유능하지만 불만이 많은 직원,Neutral,S02,라이징 스타,Stable
